file_path,language,text,label,generator,source,compression_level
data/fake/tamil\fake_tam_0086.wav,Tamil,வையகம் வளர வாழ வழி!,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0087.wav,Tamil,ஏதோ பேனாச்சித்திரங்களைத் தந்தே உங்களைத் திருப்தி செய்ய வேண்டியிருக்கிறது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0088.wav,Tamil,"""சின்ன வயதினில் என்றனையோர் - பெருஞ்",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0089.wav,Tamil,அந்தப் பாட்டைப் பிழை இல்லாமல் சொல்லக் கற்றுக் கொள்ள வேண்டும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0090.wav,Tamil,"நடனத்தில் லயித்து, அதில் ஈடுபாடு ஏற்பட்டுவிட்டால், உடல் முழுவதுமே இசை பாடுவது போன்ற உணர்ச்சி ஏற்படும்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0091.wav,Tamil,அவன் பழிக்கு நாணமாட்டான் வழிக்கு வரமாட்டான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0092.wav,Tamil,மற்றாெரு பகுதி ஒழுங்கற்ற பீடபூமி.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0093.wav,Tamil,இரக்கமற்றவனை நெஞ்சிலே ஈரம் அற்றவன் என்கிறோம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0094.wav,Tamil,எந்தவொரு நகரமும் பாரம்பரிய காலத்திற்கு பின் இருக்கவில்லை.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0095.wav,Tamil,மனிதனோ அவற்றை உதைத்துத் தள்ளிவிட்டுப் போகிறான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0096.wav,Tamil,சந்திரனுக்கு இயற்கையான ஒளி இல்லை.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0097.wav,Tamil,இந்த நெறிகள் மானுடத்தின் ஒழுகலாறாகும் பொழுதுதான் மானுடம் வெல்லும் வையகம் வளரும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0098.wav,Tamil,ஒட்டகப்பாதை முழுவதும் ஒரே கூட்டம்!,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0099.wav,Tamil,இதைப் போக்க ஆக்சிஜனை அளக்கக் கூடிய முனைச் செயல் நீக்கியைப் பயன்படுத்த வேண்டும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0100.wav,Tamil,அப்படி நழுவுவதற்குக் காரணம் தூக்கம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0101.wav,Tamil,பக்கத் துறவின் முறையார்,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0102.wav,Tamil,முறை வைப்பும் இஃதே.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0103.wav,Tamil,திருமணங்களையும் குருவாயூரப்பன் சந்நிதியிலேயே நடத்துவர் சிலர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0104.wav,Tamil,அயர்லாந்திலுள்ள பிளவு அமெரிக்காவிலிருந்த ஐரிஷ் காரர்களுக்குள்ளும் பரவிவிட்டது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0105.wav,Tamil,சூதற்ற அகத்துறவு ஐம்புலனடக்க விளைவெனவும்,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0106.wav,Tamil,பத்தொன்பது ஆம் நூற்றாண்டின் இறுதியில் கோடைக்கானலில் ஒரு வீழ்கொள்ளி திருவாளர் லோகன் என்பாரின் தோட்டக்காரனால் தோண்டி எடுக்கப்பட்டது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0107.wav,Tamil,வாசவ தத்தையை உதயணன் எந்த அளவு காதலிக்கிறான்?,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0108.wav,Tamil,சர்ச்சில் அவருக்கு ஒரு சுருட்டைக் கொடுத்த போது அவர் வந்தனத்தோடு மறுத்துவிட்டார்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0109.wav,Tamil,பிரிட்டிஷ் நீதி மன்றத்திற்குத் தங்களை விசாரிப்பதற்கு உரிமையே கிடையாது என்று அவர்கள் கூறிவந்ததார்கள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0110.wav,Tamil,நேர்ந்தவை நேர்ந்திருக்கக் கூடாதென்றே அவன் கருதுகிறான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0111.wav,Tamil,● பள்ளியிறுதித் தேர்வு எழுதுதல்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0112.wav,Tamil,தெய்வங்களை நினைத்து வாழ்க்கையில் செழிப்பை வேண்டிக் கொண்டு ஆடிப்பாடினான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0113.wav,Tamil,"ஏனெனில், உமார் தனியாக வரவில்லை.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0114.wav,Tamil,நெடுநேரம் பயணம் செய்து கழிந்தபின் முல்லை நிலமொன்று எதிர்ப்பட்டது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0115.wav,Tamil,"சில சமயங்களில், தலைமை அலுவலாளர்க்கு அஞ்சி அப்படியும் இப்படியுமாக அசைவதும் உண்டு.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0116.wav,Tamil,அரசியல் கிளர்ச்சிகளில் இனிமேல் ஈடுபடமாட்டேன் என்று நன்னடத்தை ஜாமீன் தர வேண்டும் என்றும் அவர் கோபாவேசமாக எச்சரித்தார்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0117.wav,Tamil,அவனது கைங்கர்யமே இந்த ஆண்டாளுக்கு தனித்த சந்நிதி.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0118.wav,Tamil,இப்படி இருக்கும் நிலையில் மனத்தில் பொறாமைக் கனல் மூளவேண்டிய அவசியம் நேர்வது இயற்கைதானே.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0119.wav,Tamil,கோபத்துடன் தொடர்பு கொண்டு இழப்பை அடைவதில் என்ன பயன்?,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0120.wav,Tamil,இந்தக் கோயிலுக்கு மூன்று பிரகாரங்கள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0121.wav,Tamil,"இந்த எக்ஸ்ட்ராக்களே அப்படித்தான், ஸார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0122.wav,Tamil,ஆற்றை வளைத்துநெல் நாற்றுக்கள் நட்டோ ம்;,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0123.wav,Tamil,எம்.ஜி.ஆருக்கு ஒரு பலகீன மனப்பான்மை இருக்கிறது என்று நான் யூகித்தேன்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0124.wav,Tamil,"அதனால், நன்கு கற்றுக்கொண்ட பிறகே, இந்தப் பிடிமுறையை ஆட்டத்தில் பயன்படுத்த வேண்டும்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0125.wav,Tamil,"இக்ரிமாவைக் கொல்லும்படி நீங்கள் கட்டளையிடுவீர்களோ என்ற அச்சத்தால், அவர் ஏமனுக்கு ஓடி விட்டார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0126.wav,Tamil,"ஓ, இது எல்லாம் சரி!",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0127.wav,Tamil,நான் அனுதாபத்துடன் கேட்டிருந்தது அவளுக்கு சிறு ஆறுதல்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0128.wav,Tamil,பில்லி சூனியம் பில்லி சூனியம் எல்லாத் தோடர்களுக்கும் ஓரளவு தெரியும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0129.wav,Tamil,படுக்கைகளும் தலையணைகளும் அலங்காரமாகப் போடப்பட்ட இடத்தில் நித்திரைக்குக் குறைவிருக்குமோ!,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0130.wav,Tamil,சிங்க வாகனத்தில் திரிசூலத்துடன் காட்சியளித்த காளியின் களிமண் சிலையின் முன்னால் நின்று கூப்பாடு போடுவதுபோல் கூக்குரலிட்டாள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0131.wav,Tamil,மின்னோட்டம் உள்செல்லும் வெளிவரும் வழி.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0132.wav,Tamil,"வால்டன், சீனியர் வே.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0133.wav,Tamil,அவை உருவத்தால் இருண்டன.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0134.wav,Tamil,கோவில் முழுதும் கண்டேன் உயர் கோபுரம் ஏறிக் கண்டேன் தேவாதி தேவனை யான் தோழி தேடியும் கண்டிலனே.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0135.wav,Tamil,"ஆனால் அவர்களது காதல் வளர்ந்தால், கருணாகரனால் பூர்த்திபெறவேண்டிய தேவியின் மனத்தேர் அச்சுமுறிந்து போய்விடுமென்பதையும் அறிவார் அவர்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0136.wav,Tamil,பேசினால் ஆபத்து வரும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0137.wav,Tamil,இவ்விதிக்குப் பழங்கால மக்களான கிரேக்கர்கள் விலக்கானவர்களல்லர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_0138.wav,Tamil,ஆனால் குரங்காட்டி கொஞ்ச தூரம் போய் நின்று குரங்கனிடம் ஏதோ வாதமிடுவதைக் கேட்டதும் நிமிர்ந்து பார்த்தேன்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
